0,10293
1,10383
2,10412
3,10136
4,10152
5,10333
6,10360
7,10340
8,10322
9,10306
10,9147
11,10299
12,10288
13,10380
14,8833
15,10295
16,10314
17,8947
18,8775
19,10298
20,10167
21,9508
22,10230
23,9219
24,10284
25,9407
26,10362
27,9044
28,8992
29,10463
30,9323
31,8845
32,10208
33,10228
34,10253
35,9919
36,10213
37,10196
38,10165
39,10265
40,10357
41,9168
42,10351
43,10234
44,11434
45,10252
46,10301
47,10061
48,8818
49,10299
50,10338
51,10360
52,10284
53,10081
54,9962
55,10218
56,8683
57,10165
58,10440
59,8892
60,10401
61,10217
62,9286
63,10200
64,10035
65,9289
66,9935
67,8754
68,10420
69,9165
70,8641
71,10082
72,8777
73,9948
74,9905
75,10130
76,9973
77,10282
78,9505
79,10458
80,10120
81,10396
82,10433
83,10313
84,10425
85,10469
86,10346
87,10313
88,9065
89,8929
90,9426
91,10251
92,8986
93,10367
94,10210
95,10158
96,8811
97,10326
98,10586
99,9414
100,10621
101,9643
102,8829
103,9107
104,10340
105,9167
106,10311
107,9468
108,9278
109,8855
110,10324
111,9364
112,10158
113,10188
114,9396
115,9391
116,9109
117,9516
118,10382
119,9754
120,12641
121,11049
122,9567
123,11026
124,10696
125,10282
126,8993
127,10773
128,9645
129,9539
130,10507
131,10334
132,10468
133,10466
134,9054
135,9429
136,7590
137,9034
138,9429
139,10358
140,9605
141,10344
142,9029
143,9081
144,9450
145,10394
146,10547
147,10118
148,10342
149,10534
150,9118
151,9414
152,10225
153,10358
154,9426
155,8929
156,9273
157,10324
158,10367
159,10077
160,10244
161,8672
162,10308
163,10294
164,10362
165,10397
166,10283
167,9960
168,10349
169,9705
170,9424
171,10129
172,8671
173,10206
174,10178
175,9232
176,10385
177,9418
178,9107
179,8606
180,10002
181,9109
182,9994
183,9099
184,10011
185,10133
186,9979
187,9128
188,9993
189,8602
190,10013
191,9992
192,8865
193,8708
194,8648
195,9207
196,9973
197,9092
198,8915
199,10056
200,10169
201,10115
202,10245
203,9271
204,10557
205,8725
206,10239
207,10201
208,10241
209,8646
210,9923
211,9664
212,10072
213,10038
214,8718
215,10242
216,10124
217,9485
218,8649
219,10204
220,9476
221,9429
222,10457
223,10538
224,10667
225,9133
226,11107
227,10461
228,10543
229,10217
230,11944
231,10262
232,10199
233,8978
234,10996
235,10188
236,10212
237,9160
238,9216
239,10156
240,8725
241,9130
242,9509
243,10183
244,10241
245,10206
246,8877
247,10143
248,11013
249,10315
250,10284
251,9039
252,10265
253,9444
254,10095
255,10228
256,11682
257,9042
258,10240
259,8894
260,10288
261,10920
262,9848
263,9566
264,10580
265,11139
266,10880
267,10464
268,9478
269,10334
270,9203
271,10444
272,9518
273,9726
274,9081
275,9587
276,10357
277,10410
278,9168
279,10248
280,10291
281,10330
282,10230
283,10226
284,10429
285,10355
286,10407
287,10053
288,10104
289,10309
290,10243
291,9528
292,10126
293,9705
294,9015
295,10332
296,8993
297,10367
298,10330
299,9079
300,10306
301,10364
302,10151
303,10261
304,9195
305,10191
306,10208
307,9595
308,10469
309,10161
310,12379
311,10239
312,9485
313,9399
314,9459
315,10211
316,10043
317,10410
318,8921
319,10346
320,9523
321,9597
322,10570
323,9237
324,8863
325,8772
326,10215
327,10181
328,10201
329,8624
330,10164
331,10151
332,10064
333,17355
334,9139
335,9371
336,10219
337,10184
338,10156
339,10352
340,10257
341,10062
342,9373
343,10031
344,8842
345,10039
346,10214
347,10129
348,10147
349,10187
350,10081
351,10114
352,10184
353,10192
354,8809
355,9768
356,10147
357,10045
358,9238
359,10300
360,9552
361,10156
362,10240
363,10240
364,10289
365,10070
366,10153
367,9466
368,10536
369,8635
370,10137
371,10151
372,9976
373,10348
374,9445
375,8900
376,10213
377,9196
378,9326
379,10206
380,10185
381,9283
382,10239
383,10152
384,10498
385,9797
386,10712
387,10363
388,10134
389,10522
390,10322
391,10233
392,9981
393,9242
394,8986
395,9396
396,8731
397,10161
398,10070
399,10381
400,8979
401,9775
402,10146
403,9256
404,9551
405,10375
406,10207
407,10252
408,9277
409,10470
410,8941
411,10604
412,10211
413,9100
414,9757
415,10362
416,10574
417,10426
418,9540
419,10207
420,9422
421,8802
422,10228
423,9520
424,10388
425,10332
426,10056
427,10301
428,10261
429,10062
430,10150
431,9164
432,9411
433,10320
434,10282
435,10099
436,10158
437,10098
438,10088
439,10456
440,9401
441,8751
442,10292
443,9273
444,10274
445,10322
446,10237
447,9267
448,10343
449,8967
450,10104
451,9164
452,10271
453,9223
454,9268
455,10071
456,9226
457,10425
458,10562
459,10389
460,9121
461,9451
462,8848
463,10406
464,10198
465,10243
466,10057
467,8650
468,10247
469,10186
470,9136
471,8942
472,8706
473,10363
474,10212
475,9242
476,10128
477,9395
478,10206
479,10404
480,10189
481,10271
482,10179
483,9932
484,9150
485,9953
486,9959
487,9231
488,8654
489,10037
490,8982
491,10329
492,10273
493,10442
494,9984
495,10364
496,10512
497,10163
498,10384
499,10124
500,10185
501,9531
502,10280
503,10312
504,9193
505,9409
506,10335
507,10256
508,10296
509,9395
510,10187
511,9142
512,10389
513,8967
514,10339
515,10409
516,10564
517,10276
518,9142
519,9896
520,11017
521,11786
522,9597
523,9725
524,10512
525,10355
526,10318
527,10287
528,10318
529,10221
530,8969
531,10851
532,8774
533,8793
534,10242
535,10197
536,10244
537,8946
538,10328
539,9223
540,10726
541,9467
542,8997
543,10235
544,10178
545,10270
546,10270
547,8837
548,10367
549,8760
550,8703
551,8719
552,10318
553,10281
554,10099
555,8839
556,8771
557,9505
558,10099
559,10296
560,9645
561,8750
562,9283
563,10104
564,9449
565,10264
566,9169
567,10061
568,10202
569,10223
570,10454
571,10676
572,9556
573,10451
574,10380
575,10192
576,10105
577,10420
578,10159
579,10373
580,10332
581,10163
582,8786
583,10197
584,10279
585,10145
586,10099
587,10312
588,10252
589,10355
590,10271
591,10483
592,11276
593,9494
594,9392
595,11714
596,10666
597,10199
598,10459
599,8879
600,10316
601,10262
602,10358
603,9695
604,10351
605,9402
606,8751
607,10020
608,10215
609,10195
610,10574
611,10255
612,10063
613,10088
614,9204
615,8709
616,10056
617,10306
618,9053
619,9588
620,10251
621,10316
622,10183
623,10101
624,9185
625,8673
626,10233
627,10178
628,10001
629,10407
630,10093
631,10070
632,10170
633,10182
634,9152
635,10198
636,10116
637,8807
638,10265
639,9748
640,10084
641,8769
642,10135
643,10324
644,10154
645,10311
646,10264
647,10174
648,9059
649,9595
650,10460
651,10150
652,9954
653,9269
654,10100
655,10122
656,10163
657,8493
658,9972
659,10020
660,9271
661,10099
662,10151
663,10020
664,8884
665,10172
666,8736
667,10275
668,10196
669,10263
670,9452
671,10100
672,10212
673,8607
674,10138
675,10073
676,10396
677,10224
678,9827
679,9374
680,10349
681,10581
682,10229
683,10629
684,9784
685,10544
686,10051
687,10065
688,10178
689,9337
690,8927
691,8792
692,10568
693,10478
694,10455
695,10348
696,10435
697,9090
698,10578
699,10534
700,10453
701,10346
702,10541
703,9637
704,10241
705,9704
706,10550
707,10607
708,10370
709,10434
710,10453
711,9410
712,10408
713,10088
714,10384
715,10443
716,9158
717,10488
718,10759
719,10444
720,9287
721,9661
722,10436
723,9232
724,10343
725,10356
726,11916
727,11439
728,10335
729,10390
730,10436
731,10491
732,9430
733,10791
734,10833
735,9775
736,10489
737,10700
738,9454
739,10802
740,8987
741,10282
742,10405
743,10080
744,8779
745,10346
746,8724
747,9238
748,8950
749,10180
750,9546
751,10300
752,10357
753,10313
754,10281
755,9048
756,10127
757,10364
758,10321
759,10225
760,10333
761,9065
762,10205
763,10355
764,9352
765,9271
766,9160
767,9353
768,9374
769,9015
770,10285
771,10334
772,10475
773,10131
774,8788
775,8947
776,10088
777,8701
778,10279
779,10281
780,8761
781,10212
782,10120
783,8662
784,10236
785,10215
786,9519
787,10200
788,10159
789,10336
790,10344
791,8969
792,10387
793,9037
794,8746
795,10420
796,10374
797,10208
798,8733
799,10259
800,10264
801,8767
802,9380
803,10061
804,10090
805,9463
806,10333
807,9547
808,10164
809,10146
810,10064
811,10317
812,10301
813,10286
814,10268
815,8987
816,8742
817,10151
818,9393
819,9448
820,8707
821,10163
822,10160
823,8627
824,10187
825,10109
826,10057
827,10413
828,10032
829,9516
830,10333
831,9162
832,10116
833,8766
834,10246
835,8606
836,10049
837,9276
838,10106
839,10468
840,10410
841,10333
842,10274
843,9998
844,10007
845,10070
846,10046
847,9282
848,10193
849,9204
850,10230
851,10205
852,8540
853,10180
854,8685
855,9545
856,10028
857,9181
858,9506
859,10077
860,8715
861,9455
862,10178
863,10017
864,10140
865,10223
866,10258
867,10192
868,10181
869,9925
870,9134
871,10123
872,10121
873,10024
874,9016
875,10012
876,10070
877,9180
878,10129
879,9083
880,10019
881,10110
882,10023
883,9265
884,9401
885,10415
886,10526
887,10154
888,10404
889,10386
890,10337
891,8871
892,9505
893,8767
894,10198
895,9440
896,9251
897,10158
898,8909
899,9278
900,10286
901,10182
902,10357
903,10334
904,9651
905,8728
906,10059
907,9027
908,10293
909,8824
910,10525
911,8845
912,10164
913,10292
914,10595
915,9262
916,9433
917,10302
918,10134
919,10194
920,9388
921,10298
922,8824
923,8777
924,10359
925,9051
926,10130
927,10136
928,10453
929,10682
930,8944
931,10467
932,8966
933,10594
934,9080
935,8749
936,10177
937,9046
938,8776
939,9718
940,9082
941,9097
942,10182
943,9148
944,10310
945,10331
946,9363
947,9417
948,10221
949,10247
950,9171
951,10160
952,10348
953,10361
954,9007
955,9319
956,10132
957,10354
958,10267
959,8809
960,10626
961,10196
962,8894
963,10348
964,10100
965,9194
966,10107
967,10633
968,10120
969,10237
970,8723
971,9179
972,10147
973,8888
974,9251
975,10190
976,8745
977,10304
978,10246
979,8949
980,9338
981,9250
982,10274
983,10204
984,9298
985,10936
986,10390
987,9076
988,10106
989,9067
990,10873
991,10299
992,10382
993,10727
994,10480
995,10766
996,10712
997,8796
998,10420
999,9286
