0,12366
1,12233
2,12362
3,12515
4,12431
5,12821
6,12878
7,11317
8,12557
9,12829
10,12600
11,12673
12,12831
13,12703
14,12815
15,12535
16,12693
17,12591
18,12717
19,12549
20,12887
21,12801
22,12808
23,13005
24,13017
25,12409
26,12997
27,12478
28,12507
29,12421
30,12478
31,12695
32,12591
33,12637
34,12436
35,12641
36,12718
37,12639
38,12765
39,12190
40,12497
41,12645
42,15321
43,12831
44,12668
45,12477
46,12877
47,12474
48,12507
49,12586
50,12440
51,12625
52,12977
53,12717
54,12443
55,12487
56,12600
57,12438
58,12521
59,12122
60,12181
61,12483
62,12987
63,12494
64,12907
65,12537
66,12625
67,19581
68,12952
69,12887
70,12529
71,12315
72,12410
73,12771
74,13087
75,12516
76,12785
77,12614
78,12441
79,12812
80,12387
81,12497
82,12423
83,12573
84,12607
85,12268
86,12519
87,12390
88,12570
89,12528
90,12425
91,12764
92,12601
93,12551
94,12711
95,12693
96,12430
97,12363
98,12511
99,12516
100,12410
101,12367
102,12530
103,12745
104,12614
105,12525
106,12429
107,12306
108,12628
109,12262
110,12594
111,12466
112,12381
113,12592
114,12461
115,12421
116,12412
117,12384
118,12446
119,12629
120,12716
121,12480
122,12925
123,12557
124,12845
125,12661
126,12451
127,12480
128,12518
129,12855
130,12743
131,12793
132,12801
133,12637
134,12916
135,12420
136,12130
137,12745
138,12918
139,12850
140,12770
141,12632
142,13032
143,12565
144,12513
145,12606
146,12748
147,12753
148,13015
149,13002
150,12837
151,12416
152,12461
153,12493
154,12646
155,12879
156,12483
157,12541
158,12530
159,12503
160,12536
161,12477
162,12417
163,12536
164,12707
165,12536
166,12461
167,12342
168,12644
169,12382
170,12264
171,12440
172,12490
173,12374
174,12277
175,12566
176,12586
177,12463
178,12378
179,12232
180,12410
181,12761
182,12676
183,12498
184,12887
185,12728
186,12630
187,12834
188,12531
189,12633
190,12567
191,12650
192,12572
193,12500
194,12559
195,12377
196,12191
197,13094
198,12754
199,12472
200,12536
201,12504
202,12707
203,12550
204,12597
205,12452
206,12293
207,12580
208,12497
209,12758
210,12709
211,12710
212,12647
213,12745
214,13668
215,12687
216,13209
217,12632
218,13650
219,12931
220,13083
221,12801
222,12721
223,12843
224,12830
225,12690
226,12479
227,12462
228,12735
229,12642
230,12587
231,12575
232,12383
233,12414
234,12634
235,12625
236,13041
237,12551
238,12610
239,12244
240,13418
241,12795
242,12886
243,12043
244,13188
245,12828
246,12536
247,12789
248,12556
249,12490
250,12532
251,12588
252,12620
253,12753
254,12595
255,12214
256,12688
257,12507
258,12539
259,12688
260,12651
261,12986
262,12674
263,12496
264,12560
265,13270
266,12693
267,12510
268,13422
269,12535
270,12563
271,12604
272,12521
273,12515
274,12723
275,12617
276,12530
277,12685
278,12458
279,12370
280,12622
281,12461
282,12498
283,12587
284,12589
285,12559
286,12585
287,12749
288,13271
289,12676
290,12274
291,12901
292,12773
293,13069
294,13090
295,13159
296,12672
297,12714
298,12303
299,12401
300,12679
301,12725
302,12733
303,12610
304,12524
305,12845
306,12526
307,12534
308,12365
309,12248
310,12461
311,12399
312,12747
313,12605
314,12436
315,12451
316,12576
317,12459
318,12789
319,12339
320,12445
321,12449
322,12430
323,12570
324,12614
325,12545
326,12550
327,12562
328,12505
329,12510
330,12495
331,12233
332,12028
333,12557
334,12327
335,12058
336,12592
337,12220
338,12462
339,12620
340,12365
341,12502
342,12279
343,12309
344,12325
345,12641
346,12149
347,12423
348,12466
349,12449
350,12306
351,12735
352,12478
353,12570
354,12740
355,12779
356,12215
357,12118
358,12674
359,12088
360,12268
361,12551
362,12662
363,12315
364,12660
365,12405
366,12373
367,12245
368,12394
369,12496
370,12627
371,12651
372,12256
373,12122
374,12453
375,12295
376,12149
377,12407
378,12333
379,12279
380,12468
381,12512
382,12682
383,12682
384,12522
385,12638
386,12360
387,12060
388,12433
389,12646
390,12699
391,12429
392,12462
393,12390
394,12585
395,12605
396,12379
397,12450
398,12599
399,12571
400,12673
401,12488
402,12605
403,12889
404,12391
405,12349
406,12566
407,12687
408,12483
409,12460
410,12477
411,12610
412,12606
413,12336
414,12584
415,12498
416,12470
417,12455
418,12404
419,12446
420,12535
421,12298
422,12396
423,12454
424,12548
425,12434
426,12428
427,12441
428,12395
429,12523
430,12269
431,12768
432,12339
433,12393
434,12378
435,12412
436,12189
437,12374
438,12206
439,12388
440,12566
441,12648
442,12655
443,12636
444,12676
445,12587
446,12667
447,12977
448,12421
449,12275
450,12397
451,12151
452,12330
453,12406
454,13572
455,12317
456,12492
457,12602
458,12897
459,12463
460,12191
461,12423
462,12536
463,12250
464,12555
465,12181
466,12381
467,12412
468,12448
469,12443
470,12591
471,12577
472,12457
473,12400
474,12815
475,12875
476,12762
477,12655
478,12936
479,12752
480,12673
481,12683
482,12658
483,12631
484,12489
485,12708
486,12457
487,13193
488,13069
489,12695
490,12612
491,12601
492,12665
493,12822
494,13051
495,12695
496,12637
497,12891
498,12646
499,12657
500,13078
501,12632
502,12497
503,12671
504,12693
505,12794
506,12583
507,12560
508,12601
509,13786
510,12625
511,12293
512,12555
513,12620
514,12181
515,12847
516,12468
517,12472
518,12624
519,12573
520,12375
521,12866
522,12477
523,12577
524,12589
525,12520
526,12612
527,12762
528,12664
529,12560
530,12771
531,12514
532,12770
533,12611
534,12403
535,12370
536,12449
537,12258
538,12469
539,12449
540,12288
541,12492
542,12703
543,12544
544,12629
545,12594
546,12583
547,12648
548,12161
549,12223
550,12489
551,12526
552,12118
553,12482
554,12550
555,12344
556,12595
557,12541
558,12507
559,12225
560,12549
561,13107
562,12499
563,12571
564,11845
565,12421
566,12702
567,12599
568,12629
569,12917
570,12715
571,12382
572,12342
573,12473
574,11186
575,12574
576,12641
577,12553
578,12250
579,12745
580,12521
581,12596
582,12429
583,12207
584,12697
585,12229
586,12609
587,12271
588,12267
589,12535
590,12617
591,12261
592,12411
593,12397
594,12525
595,12449
596,12180
597,13830
598,12570
599,12429
600,12404
601,12447
602,12334
603,12439
604,12498
605,12386
606,12556
607,12396
608,12419
609,12321
610,12300
611,12479
612,12376
613,12137
614,12197
615,12134
616,12390
617,12422
618,12820
619,12224
620,15381
621,12266
622,12663
623,12669
624,12530
625,12484
626,12427
627,12451
628,12515
629,12377
630,12280
631,12345
632,12774
633,12046
634,12411
635,12754
636,12651
637,12425
638,12655
639,12227
640,12655
641,12436
642,12203
643,12335
644,12787
645,12689
646,13110
647,12537
648,12919
649,12469
650,12694
651,12472
652,12600
653,12569
654,12498
655,12282
656,13044
657,12523
658,12457
659,12524
660,12524
661,12122
662,12820
663,12502
664,12324
665,12524
666,12508
667,12373
668,12298
669,12288
670,12843
671,12497
672,12258
673,12650
674,12555
675,12507
676,12681
677,12968
678,13268
679,12727
680,12700
681,12605
682,12442
683,12818
684,12842
685,12696
686,12715
687,12647
688,12433
689,12599
690,12538
691,12426
692,12544
693,12715
694,12378
695,12612
696,12868
697,12736
698,12589
699,12717
700,12407
701,12709
702,12644
703,12579
704,12616
705,12538
706,12305
707,13298
708,12553
709,12591
710,12703
711,12454
712,12320
713,12951
714,12478
715,12582
716,12391
717,12779
718,12333
719,12628
720,12495
721,12742
722,12445
723,12563
724,12634
725,12386
726,12609
727,12575
728,12683
729,12692
730,12463
731,12505
732,12465
733,12651
734,12673
735,12395
736,12556
737,12691
738,12667
739,12436
740,12598
741,12412
742,12446
743,12544
744,12677
745,12494
746,12406
747,12597
748,12448
749,12775
750,12551
751,12377
752,12693
753,12144
754,12527
755,12255
756,12522
757,12440
758,12569
759,11294
760,11132
761,12534
762,12618
763,12461
764,12663
765,12358
766,12389
767,12445
768,12607
769,12464
770,12507
771,12569
772,12361
773,12470
774,12209
775,12680
776,12628
777,12534
778,12548
779,12436
780,12384
781,12486
782,12817
783,12420
784,12572
785,12442
786,12638
787,12540
788,12488
789,12366
790,12493
791,12435
792,12385
793,12483
794,12668
795,12485
796,12711
797,12362
798,12660
799,12593
800,12802
801,12533
802,12549
803,12796
804,12735
805,12790
806,12487
807,12535
808,12736
809,12242
810,12564
811,12617
812,12469
813,12586
814,12680
815,12415
816,12798
817,12542
818,12413
819,17482
820,15578
821,12479
822,12565
823,12556
824,12595
825,12279
826,12434
827,12558
828,12360
829,12532
830,12388
831,12346
832,12504
833,12714
834,12491
835,12442
836,12603
837,12728
838,13007
839,12718
840,12345
841,12440
842,12460
843,12209
844,12595
845,12458
846,12618
847,12597
848,12546
849,12368
850,12747
851,12474
852,12605
853,12333
854,12495
855,12503
856,12330
857,12693
858,12591
859,12545
860,12812
861,12494
862,13865
863,12878
864,12676
865,12594
866,12551
867,12664
868,12308
869,12337
870,12960
871,12569
872,12600
873,12849
874,12667
875,13295
876,12693
877,12234
878,12595
879,12599
880,13969
881,12515
882,13260
883,12973
884,12942
885,13196
886,12566
887,12575
888,12761
889,12618
890,12677
891,12342
892,12414
893,12848
894,12849
895,12779
896,12897
897,12524
898,12732
899,12763
900,12682
901,12766
902,12678
903,12639
904,12737
905,12417
906,13288
907,12971
908,12679
909,13006
910,12643
911,12631
912,12307
913,12421
914,12609
915,12690
916,12753
917,12457
918,12396
919,12536
920,12526
921,12446
922,12414
923,12562
924,12406
925,12455
926,12693
927,12534
928,12549
929,12551
930,12400
931,12547
932,12771
933,12619
934,12618
935,12587
936,12751
937,12720
938,12451
939,12987
940,12908
941,12398
942,12327
943,12543
944,12429
945,12502
946,12719
947,12656
948,12662
949,12720
950,12755
951,12740
952,12661
953,12265
954,12608
955,12409
956,12484
957,12451
958,12932
959,12603
960,12747
961,12639
962,12745
963,12788
964,12867
965,12743
966,12384
967,12401
968,12324
969,12995
970,12646
971,12587
972,12604
973,12913
974,12801
975,12709
976,12506
977,12452
978,12537
979,13381
980,12680
981,12691
982,12789
983,12701
984,12558
985,12397
986,12494
987,12486
988,12478
989,12397
990,12435
991,12357
992,12468
993,12518
994,13159
995,12630
996,12294
997,12368
998,12331
999,12171
