0,27458
1,26839
2,27508
3,26975
4,23014
5,24722
6,27300
7,27637
8,27580
9,28565
10,26524
11,27801
12,27666
13,26599
14,25465
15,25746
16,24003
17,23335
18,26799
19,26580
20,26262
21,26884
22,26264
23,23725
24,25107
25,24462
26,28305
27,28887
28,25755
29,22450
30,26572
31,23827
32,26346
33,24529
34,22355
35,27021
36,26579
37,23806
38,26890
39,27704
40,25183
41,27915
42,26039
43,27046
44,23787
45,27516
46,26646
47,25950
48,22536
49,26359
50,26142
51,27059
52,25740
53,24394
54,27760
55,23758
56,27485
57,27421
58,27968
59,28052
60,27766
61,26273
62,24455
63,27368
64,24232
65,25881
66,26169
67,22869
68,27619
69,26806
70,25229
71,24076
72,26276
73,24921
74,26707
75,23624
76,24774
77,28075
78,27479
79,30433
80,28345
81,27995
82,28035
83,28116
84,28257
85,27974
86,26563
87,28142
88,28056
89,27455
90,24084
91,25534
92,25966
93,27994
94,28073
95,28070
96,28166
97,28111
98,28719
99,28244
100,26698
101,27940
102,24802
103,26990
104,28115
105,28327
106,28345
107,23844
108,26083
109,28719
110,25329
111,27321
112,28789
113,26262
114,27537
115,27930
116,27640
117,28109
118,27759
119,27887
120,27152
121,23275
122,25041
123,24228
124,25034
125,24206
126,28067
127,27953
128,27964
129,23900
130,25164
131,26241
132,27094
133,27335
134,27939
135,25329
136,27775
137,27520
138,26444
139,26134
140,27288
141,28028
142,28003
143,27445
144,28406
145,27661
146,26911
147,27949
148,25879
149,27903
150,27578
151,28070
152,26453
153,24413
154,27858
155,23779
156,23588
157,23068
158,26494
159,23528
160,23132
161,25913
162,24208
163,24672
164,19957
165,25054
166,24714
167,25403
168,22632
169,23969
170,27831
171,25166
172,24244
173,24173
174,20414
175,19498
176,20705
177,21394
178,21389
179,25655
180,24302
181,26497
182,25508
183,26863
184,26669
185,25344
186,25184
187,28434
188,24853
189,23159
190,26302
191,26970
192,25723
193,25346
194,25383
195,24541
196,27405
197,28057
198,28250
199,28005
200,26615
201,29260
202,25593
203,28314
204,28091
205,28397
206,24517
207,24498
208,27865
209,24615
210,24380
211,27406
212,25329
213,26205
214,27945
215,24280
216,22634
217,27442
218,23513
219,26524
220,26673
221,27663
222,28125
223,28273
224,27726
225,27336
226,26033
227,27017
228,27818
229,28007
230,26837
231,23926
232,26878
233,21457
234,27924
235,27225
236,25919
237,26840
238,27821
239,25719
240,28035
241,25472
242,27954
243,26714
244,25527
245,25079
246,27319
247,27550
248,25119
249,25532
250,23248
251,17451
252,21698
253,25031
254,26515
255,23214
256,26234
257,26672
258,24837
259,20734
260,19039
261,24534
262,25216
263,26559
264,22291
265,27248
266,26289
267,25803
268,27724
269,27839
270,25243
271,24544
272,25581
273,24423
274,24900
275,24360
276,26742
277,26874
278,23297
279,25377
280,24318
281,24256
